officialId,officialNameZh,officialNameEn,schoolType,level,district,financeType,website
565458000113,香港小童群益會樂緻幼稚園（將軍澳）,THE BOYS' AND GIRLS' CLUBS ASSOCIATION OF HONG KONG CHEERLAND KINDERGARTEN (TSEUNG KWAN O),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://nursery.bgca.org.hk
565067000113,香港保護兒童會中銀幼兒學校,HONG KONG SOCIETY FOR THE PROTECTION OF CHILDREN BOC NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YAU TSIM MONG,PRIVATE,http://www.hkspc.org
565296000113,香港保護兒童會深井幼兒學校,HONG KONG SOCIETY FOR THE PROTECTION OF CHILDREN SHAM TSENG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TSUEN WAN,PRIVATE,http://www.hkspc.org
565563000113,浸信會愛羣社會服務處培殷幼兒學校,BAPTIST OI KWAN SOCIAL SERVICE PUI YAN PRE-PRIMARY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SHAM SHUI PO,PRIVATE,http://www.bokss.org.hk
565911000113,世佛會觀自在幼兒學校,W.F.B. AVALOKITESVARA NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://www.wfb.edu.hk
565890000113,世佛會真言宗幼兒學校,W.F.B. MANTRA INSTITUTE NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://wfb.edu.hk
565393000113,香港基督教服務處大坑東幼兒學校,HONG KONG CHRISTIAN SERVICE TAI HANG TUNG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SHAM SHUI PO,PRIVATE,http://www.hkcschild.edu.hk/thtns
565504000113,香港基督教女青年會信望幼兒學校,HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION FAITH HOPE NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,WONG TAI SIN,PRIVATE,http://nsfh.ywca.org.hk
565814000113,基督教宣道會天頌幼兒學校,CHRISTIAN & MISSIONARY ALLIANCE TIN CHUNG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YUEN LONG,PRIVATE,http://tinchung.cmasshk.org
565857000113,基督教宣道會沙田幼兒學校,CHRISTIAN & MISSIONARY ALLIANCE SHATIN NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SHA TIN,PRIVATE,http://www.shatin.cmasshk.edu.hk
566128000111,耀中國際幼稚園（根德道）,YEW CHUNG INTERNATIONAL CHILDREN'S HOUSE (KENT ROAD),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.ycis-hk.com
565865000113,基督教宣道會利東幼兒學校,CHRISTIAN & MISSIONARY ALLIANCE LEI TUNG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://www.leitung.cmasshk.edu.hk
565873000113,基督教宣道會富山幼兒學校,CHRISTIAN & MISSIONARY ALLIANCE FU SHAN NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,WONG TAI SIN,PRIVATE,http://www.fushan.cmasshk.org
565849000113,基督教宣道會海怡幼兒學校,CHRISTIAN & MISSIONARY ALLIANCE SOUTH HORIZONS NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://southhorizons.cmasshk.org
566128000113,耀中國際幼稚園（根德道）,YEW CHUNG INTERNATIONAL CHILDREN'S HOUSE (KENT ROAD),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.ycis-hk.com
566128000112,耀中國際幼稚園（根德道）,YEW CHUNG INTERNATIONAL CHILDREN'S HOUSE (KENT ROAD),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.ycis-hk.com
566152000112,中華基督教會柴灣堂幼兒園,THE CHURCH OF CHRIST IN CHINA CHAI WAN CHURCH DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.ccccwcdn.edu.hk
566047000113,明愛香港崇德社幼兒學校,CARITAS ZONTA CLUB OF HONG KONG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,NORTH,PRIVATE,http://zcns.caritas.org.hk
566152000111,中華基督教會柴灣堂幼兒園,THE CHURCH OF CHRIST IN CHINA CHAI WAN CHURCH DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.ccccwcdn.edu.hk
566152000113,中華基督教會柴灣堂幼兒園,THE CHURCH OF CHRIST IN CHINA CHAI WAN CHURCH DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.ccccwcdn.edu.hk
566160000113,香港學生輔助會寶達幼兒園,HONG KONG STUDENT AID SOCIETY PO TAT NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWUN TONG,PRIVATE,http://www.potat-nursery.edu.hk
566403000113,中華基督教會福幼幼稚園,THE CHURCH OF CHRIST IN CHINA FUK YAU KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TSUEN WAN,PRIVATE,http://fykdc.ccc.edu.hk
566675000113,保良局呂陳慧貞（葵芳）幼稚園,PO LEUNG KUK LUI CHAN WAI CHING (KWAI FONG) KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWAI TSING,PRIVATE,http://www.poleungkuk.org.hk
566900000112,維多利亞（何文田）國際幼兒園,VICTORIA (HOMANTIN) INTERNATIONAL NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.victoria.edu.hk
567108000112,德寶國際幼兒學校（將軍澳）,DEBORAH INTERNATIONAL PRE-SCHOOL (TSEUNG KWAN O),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.deborah.edu.hk
566900000113,維多利亞（何文田）國際幼兒園,VICTORIA (HOMANTIN) INTERNATIONAL NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.victoria.edu.hk
567116000112,德寶國際幼兒學校（寶盈花園）,DEBORAH INTERNATIONAL PRE-SCHOOL (BAUHINIA GARDEN),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.deborah.edu.hk
566900000111,維多利亞（何文田）國際幼兒園,VICTORIA (HOMANTIN) INTERNATIONAL NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.victoria.edu.hk
566292000113,中華基督教會屯門堂幼稚園,THE CHURCH OF CHRIST IN CHINA TUEN MUN CHURCH KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://tmckns.ccc.edu.hk
567108000113,德寶國際幼兒學校（將軍澳）,DEBORAH INTERNATIONAL PRE-SCHOOL (TSEUNG KWAN O),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.deborah.edu.hk
567108000111,德寶國際幼兒學校（將軍澳）,DEBORAH INTERNATIONAL PRE-SCHOOL (TSEUNG KWAN O),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.deborah.edu.hk
567116000113,德寶國際幼兒學校（寶盈花園）,DEBORAH INTERNATIONAL PRE-SCHOOL (BAUHINIA GARDEN),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.deborah.edu.hk
566969000113,協康會康苗幼兒園,HEEP HONG SOCIETY HEALTHY KIDS NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YAU TSIM MONG,PRIVATE,http://www.heephong.org
567116000111,德寶國際幼兒學校（寶盈花園）,DEBORAH INTERNATIONAL PRE-SCHOOL (BAUHINIA GARDEN),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.deborah.edu.hk
565784000111,路德會富泰幼兒園,FU TAI LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://www.futailutheran.org
565784000113,路德會富泰幼兒園,FU TAI LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://www.futailutheran.org
566950000113,基督教聯合醫務協會幼兒學校,UNITED CHRISTIAN MEDICAL SERVICE NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWUN TONG,PRIVATE,http://www.hkcschild.edu.hk/ucmsns
565768000111,路德會景林幼兒園,KING LAM LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://presch-cms.pehk.com.hk/website/kinglam
565423000113,香港基督教服務處雋匯幼兒學校,HONG KONG CHRISTIAN SERVICE CENTRAL NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YAU TSIM MONG,PRIVATE,http://www.hkcschild.edu.hk/cns
563897000113,港九街坊婦女會丁毓珠幼稚園,HONG KONG & KOWLOON KAIFONG WOMEN'S ASSOCIATION TING YUK CHEE KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.hkkkwatyc.edu.hk
564273000113,仁愛堂田家炳幼稚園,YAN OI TONG TIN KA PING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://ppe.yot.org.hk
565407000113,香港基督教服務處李鄭屋幼兒學校,HONG KONG CHRISTIAN SERVICE LEI CHENG UK NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SHAM SHUI PO,PRIVATE,http://www.hkcschild.edu.hk/lcuns
565377000113,香港基督教服務處天恒幼兒學校,HONG KONG CHRISTIAN SERVICE TIN HENG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YUEN LONG,PRIVATE,http://www.hkcschild.edu.hk/thns
566705000113,香港基督教服務處石硤尾幼兒學校,HONG KONG CHRISTIAN SERVICE SHEK KIP MEI NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SHAM SHUI PO,PRIVATE,http://www.hkcschild.edu.hk/skmns
566420000113,筲箕灣崇真幼兒學校,SHAUKIWAN TSUNG TSIN NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.skwttns.edu.hk
565385000113,香港基督教服務處時代幼兒學校,HONG KONG CHRISTIAN SERVICE TIMES NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,WAN CHAI,PRIVATE,http://www.hkcschild.edu.hk/tns
566039000113,明愛香港太平洋獅子會幼兒學校,CARITAS LIONS CLUB OF HONG KONG (PACIFIC) NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://lcns.caritas.org.hk
563889000113,港九街坊婦女會環翠幼稚園,HONG KONG & KOWLOON KAIFONG WOMEN'S ASSOCIATION WAN TSUI KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.wantsuikg.edu.hk
565733000111,路德會長青幼兒園,CHEUNG CHING LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWAI TSING,PRIVATE,http://cheungching-nursery.hklss.hk
566748000113,滙豐幼兒學校,WAYFOONG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YAU TSIM MONG,PRIVATE,http://www.hkcschild.edu.hk/wfns
565750000113,路德會利東幼兒園,LEI TUNG LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://leitung-nursery.hklss.hk
565733000113,路德會長青幼兒園,CHEUNG CHING LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWAI TSING,PRIVATE,http://cheungching-nursery.hklss.hk
565750000111,路德會利東幼兒園,LEI TUNG LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://leitung-nursery.hklss.hk
565768000113,路德會景林幼兒園,KING LAM LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://presch-cms.pehk.com.hk/website/kinglam
563560000113,東華三院方麗明幼兒園,TWGHS FONG LAI MING NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://www.tungwah.org.hk
565695000113,路德會包美達幼兒園,MARTHA BOSS LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://marthaboss-nursery.hklss.hk
565199000113,安基司國際幼兒園,ANCHORS INTERNATIONAL NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://www.anchors.edu.hk
565741000113,路德會陳恩美幼兒園,CHAN EN MEI LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,ISLANDS,PRIVATE,http://chanenmei-nursery.hklss.hk
565199000111,安基司國際幼兒園,ANCHORS INTERNATIONAL NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://www.anchors.edu.hk
565199000112,安基司國際幼兒園,ANCHORS INTERNATIONAL NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://www.anchors.edu.hk
565741000111,路德會陳恩美幼兒園,CHAN EN MEI LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,ISLANDS,PRIVATE,http://chanenmei-nursery.hklss.hk
564508000113,禮賢會元朗幼兒園,YUEN LONG RHENISH NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YUEN LONG,PRIVATE,http://ylc.wd.rhenish.org
565644000113,循道衛理田灣幼稚園,TIN WAN METHODIST KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://www.twmkgdn.edu.hk
567140000111,耀中幼稚園（森麻實道）,YEW CHUNG CHILDREN'S HOUSE (SOMERSET ROAD),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.ycis-hk.com
567140000112,耀中幼稚園（森麻實道）,YEW CHUNG CHILDREN'S HOUSE (SOMERSET ROAD),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.ycis-hk.com
564346000113,聖雅各福群會銅鑼灣幼稚園,ST JAMES' SETTLEMENT CAUSEWAY BAY KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,WAN CHAI,PRIVATE,http://cbccc.sjs.org.hk
567140000113,耀中幼稚園（森麻實道）,YEW CHUNG CHILDREN'S HOUSE (SOMERSET ROAD),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.ycis-hk.com
563803000111,保良局呂陳慧貞幼稚園,PO LEUNG KUK LUI CHAN WAI CHING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.poleungkuk.org.hk
563404000113,仁濟醫院董伯英幼稚園,YAN CHAI HOSPITAL TUNG PAK YING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWAI TSING,PRIVATE,http://www.ychtpy.org.hk
563439000113,仁濟醫院郭子樑幼稚園,YAN CHAI HOSPITAL KWOK CHI LEUNG KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,CENTRAL AND WESTERN,PRIVATE,http://www.ychkclkg.edu.hk
563374000113,仁濟醫院裘錦秋幼稚園,YAN CHAI HOSPITAL JU CHING CHU KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWAI TSING,PRIVATE,http://www.jcc.edu.hk
563412000113,仁濟醫院山景幼稚園,YAN CHAI HOSPITAL SHAN KING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TUEN MUN,PRIVATE,http://www.ychskkg.edu.hk
563773000113,保良局莊啓程夫人（華貴）幼稚園,PO LEUNG KUK MRS VICWOOD K T CHONG (WAH KWAI) KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://www.poleungkuk.org.hk
564095000113,東華三院捷和鄭氏幼兒園,TWGHS CHIAP HUA CHENG'S NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.tungwahcsd.org
563803000112,保良局呂陳慧貞幼稚園,PO LEUNG KUK LUI CHAN WAI CHING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.poleungkuk.org.hk
565806000113,基督教宣道會寶湖幼兒學校,CHRISTIAN & MISSIONARY ALLIANCE PLOVER COVE NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://plovercove.cmasshk.org
564133000113,東華三院方樹泉幼兒園,TWGHS FONG SHU CHUEN NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.tungwahcsd.org
563803000113,保良局呂陳慧貞幼稚園,PO LEUNG KUK LUI CHAN WAI CHING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.poleungkuk.org.hk
564710000113,聖公會聖馬提亞堂幼兒學校,ST MATTHIAS' CHURCH NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YUEN LONG,PRIVATE,http://www.smcns.edu.hk
566365000112,維多利亞（康怡）幼兒園,VICTORIA (KORNHILL) NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
566365000111,維多利亞（康怡）幼兒園,VICTORIA (KORNHILL) NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
566365000113,維多利亞（康怡）幼兒園,VICTORIA (KORNHILL) NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
566578000113,竹園區神召會太和康樂幼兒學校,PENTECOSTAL CHURCH OF HONG KONG TAI WO NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://taiwons.pchk.org.hk
565717000111,路德會呂君博幼兒園,LUI KWAN POK LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,ISLANDS,PRIVATE,http://luikwanpok-nursery.hklss.hk
565717000113,路德會呂君博幼兒園,LUI KWAN POK LUTHERAN DAY NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,ISLANDS,PRIVATE,http://luikwanpok-nursery.hklss.hk
566926000113,香港聖公會東涌幼兒學校,HONG KONG SHENG KUNG HUI TUNG CHUNG NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,ISLANDS,PRIVATE,http://www.tcns.edu.hk
566004000113,明愛油塘幼兒學校,CARITAS NURSERY SCHOOL - YAU TONG,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWUN TONG,PRIVATE,http://ytns.caritas.org.hk
563676000113,保良局方譚遠良幼稚園,PO LEUNG KUK FONG TAM YUEN LEUNG KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TSUEN WAN,PRIVATE,http://www.poleungkuk.org.hk
564982000113,保良局廖笑霞幼稚園,PO LEUNG KUK LIU SEW HAR KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YUEN LONG,PRIVATE,http://kgn.poleungkuk.org.hk/tc/1088/page.html
566241000113,瑪歌瑞特國際幼稚園(粉嶺),MAGART INTERNATIONAL KINDERGARTEN (FANLING),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,NORTH,PRIVATE,http://www.magartedu.com
566241000111,瑪歌瑞特國際幼稚園(粉嶺),MAGART INTERNATIONAL KINDERGARTEN (FANLING),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,NORTH,PRIVATE,http://www.magartedu.com
566241000112,瑪歌瑞特國際幼稚園(粉嶺),MAGART INTERNATIONAL KINDERGARTEN (FANLING),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,NORTH,PRIVATE,http://www.magartedu.com
563480000113,中國基督教播道會厚恩堂厚恩幼兒學校,EVANGELICAL FREE CHURCH OF CHINA - ABUNDANT GRACE CHURCH ABUNDANT GRACE NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.agns.edu.hk
566780000113,中國基督教播道會天恩幼兒學校,EVANGELICAL FREE CHURCH OF CHINA - TIN YAN NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,YUEN LONG,PRIVATE,http://www.tyns.edu.hk
563340000113,中國基督教播道會茵怡幼兒學校,EVANGELICAL FREE CHURCH OF CHINA - VERBENA NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.vns.edu.hk
563730000113,保良局吳寶玲幼稚園,PO LEUNG KUK NG PO LING KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KWUN TONG,PRIVATE,http://www.poleungkuk.org.hk
563471000113,中國基督教播道會寶雅幼兒學校,EVANGELICAL FREE CHURCH OF CHINA - PO NGA NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TAI PO,PRIVATE,http://www.pnns.edu.hk
566942000111,銅鑼灣維多利亞(海峰園)幼兒園,CAUSEWAY BAY VICTORIA NURSERY (HARBOUR HEIGHTS),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
565326000113,保良局唐楚男(瀝源)幼稚園,PO LEUNG KUK TONG CHOR NAM (LEK YUEN) KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SHA TIN,PRIVATE,http://www.poleungkuk.org.hk
566942000112,銅鑼灣維多利亞(海峰園)幼兒園,CAUSEWAY BAY VICTORIA NURSERY (HARBOUR HEIGHTS),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
566934000111,維多利亞(海峰園)幼兒園,VICTORIA NURSERY (HARBOUR HEIGHTS),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
566934000112,維多利亞(海峰園)幼兒園,VICTORIA NURSERY (HARBOUR HEIGHTS),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
566942000113,銅鑼灣維多利亞(海峰園)幼兒園,CAUSEWAY BAY VICTORIA NURSERY (HARBOUR HEIGHTS),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,EASTERN,PRIVATE,http://www.victoria.edu.hk
565270000113,香港保護兒童會施吳淑敏幼兒學校,HONG KONG SOCIETY FOR THE PROTECTION OF CHILDREN SZE WU SHU MIN NURSERY SCHOOL,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SAI KUNG,PRIVATE,http://www.hkspc.org
566691000113,保良局陳黎惠蓮幼稚園,PO LEUNG KUK CHAN LAI WAI LIN KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,KOWLOON CITY,PRIVATE,http://www.poleungkuk.org.hk
566411000113,中華基督教會福幼第二幼稚園,THE CHURCH OF CHRIST IN CHINA FUK YAU NO. II KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,TSUEN WAN,PRIVATE,http://fyn2kdc.ccc.edu.hk
565466000111,MONTESSORI FOR CHILDREN (NURSERY),MONTESSORI FOR CHILDREN (NURSERY),幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,SOUTHERN,PRIVATE,http://www.montessori.edu.sg
564400000113,禮賢會新蒲崗幼兒園,SAN PO KONG RHENISH NURSERY,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,WONG TAI SIN,PRIVATE,http://spk.wd.rhenish.org
563390000113,仁濟醫院永隆幼稚園,YAN CHAI HOSPITAL WING LUNG KINDERGARTEN,幼稚園暨幼兒中心,KINDERGARTEN-CUM-CHILD CARE CENTRES,NORTH,PRIVATE,http://www.ychwl.org.hk
